id tweet	date	author	text	app	id user	followers	following	stauses	location	urls	geolocation	name	description	relation	user retweeted	first HT	lang	created_at
1582750095019499520	2022-10-19 15:06:43	jramiroMX	12\n#FelizMiercoles https://t.co/2k3ETNfzng	Twitter Web App	296592711	188356	209256	525227	CDMX		None	CHILANGO	Que nadie manipule tu criterio, ¿como puedes evitarlo?, solo adquiriendo el buen hábito de estar bien informado, no existe otra forma	tweet		FelizMiercoles	und	2011-05-11 02:05:17
1582750125528875009	2022-10-19 15:06:50	carmen21463660	asi mismo, nubosidad fragmentada en areas del Tachira, Barinas, Lara, Yaracuy, este de Miranda, Anzoategui y Monagas; el resto del pais se aprecia zonas despejadas. #Reporte de las 04:40 HLV #FelizMiercoles	Twitter for Android	1582023931250282497	0	40	533			None	carmen		retweeted	INAMEH	Reporte	es	2022-10-17 15:01:30
1582750128498421760	2022-10-19 15:06:51	mariajosepascu3	#FelizMiercoles https://t.co/aIOrnAvAZX	Twitter for iPhone	587308440	825	918	105757			None	maria jose pascual		retweeted	AndaluciaSinVOX	FelizMiercoles	qme	2012-05-22 07:31:09
1582750138837372928	2022-10-19 15:06:53	nathagrullon1	!Buenos dias!\n#FelizMiercoles https://t.co/t1dGHbnAXx	Twitter Web App	1554130285800849410	27	48	989			None	Natha Grullon	Arquitecto Grullon. Da lo mejor de ti siempre.	retweeted	SaulGtrauma	FelizMiercoles	es	2022-08-01 15:41:58
1582750144381919232	2022-10-19 15:06:55	Ricardo63207717	@Sara_VA_ Que belleza! Sara... #FelizMiercoles Buenos dias https://t.co/uiyYLA3Oon	Twitter for Android	1022323066641305600	2882	5003	57586	Guadalajara, Jalisco		None	RICHIE ⚽ #soydepumas 💙👊// #halamadrid 🏈 Raiders	https://t.co/pzM5qE1BLS     54 🎂  💓🍀Que valga cada dia 🎲 🎩 #ADARLE 🥃 👊 🇲🇽  Hebreos 13: 5	replied_to	BlackMambaSuite	FelizMiercoles	es	2018-07-26 03:29:47
1582750152829243393	2022-10-19 15:06:57	Marcelo_Marchs	De hermanos incomodos \n\n@obititlan \n#FelizMiercoles https://t.co/eE8iIqcvRF	Twitter for Android	867067104264159233	94	161	18008			None	Marcelo	Un saludo y abrazo afectuoso a todas y todos mis seguidores 👋👋 que les vaya muy bien en todo lo que realizen 🙏🙏👼👼👼👍👍👍👍✌️😎	retweeted	BlackMambaSuite	FelizMiercoles	es	2017-05-23 17:18:01
1582750174815825920	2022-10-19 15:07:02	DeMisMichis	Y asi conoci a tu padre... \n#FelizMiercoles https://t.co/6uwRhW8LgH	Twitter for Android	3472522462	91	45	8847	En todo el mundo	['https://instagram.com/charvin_nomada']	None	MarvinLover🌈🌖	-RAP & MURGA. -Siento y luego esbribo -No BinariE -Lengua de Señas  -Literatura y michis ♥️ - La luna y tu culo 🌖 Colectivo: Rainbow Families Uruguay	retweeted	SoyHomosensual	FelizMiercoles	es	2015-08-28 19:06:35
1582750190662189056	2022-10-19 15:07:06	viruto75	" Javier Aroca @JavierArocaA: ""Los medios de comunicacion no estan ayudando a construir una democracia sana sino que estan torpedeando un Gobierno legitimo""\n\nVia: @_infoLibre\n#FelizMiercoles https://t.co/J0ZVBRDjMa"	Twitter for Android	830470355869380609	1163	491	355025	Torre Stark		None	Pascual		retweeted	MiercolesRepubl	FelizMiercoles	es	2017-02-11 17:35:37
1582750195925733377	2022-10-19 15:07:07	Mauroemf2	Agradece a todos los que te subestiman o no creen en ti, te estan ensenando a perfeccionarte, ser fuerte y estrategico.\n#FelizMiercoles 	Twitter Web App	1530160621127335937	113	101	14264	En todos los multiversos 💫		None	Mauro	Nuestra vida es un eterno presente...somos pasado y futuro juntos...somos lo que fuimos...y creamos lo que seremos...la vida es hoy ♥️😘☀️🤗🌟🌿	retweeted	Juanfra29442037	FelizMiercoles	es	2022-05-27 12:15:34
1582750209536569345	2022-10-19 15:07:10	gianiprofe21	Descarga la aplicacion #vePOS y comienza su configuracion desde la plataforma Patria para la sincronizacion de las billeteras de bolivares y petros.\n\nContando con dos modalidades: por medio del codigo QR o mensaje de texto. #19Oct #FelizMiercoles https://t.co/tKwmDGQMIr	Twitter for Android	1581053005452943360	32	43	1229	Venezuela		None	gianiprofe2	Hasta la Victoria Siempre con Chávez siempre	retweeted	SoyYuditha	vePOS	es	2022-10-14 22:43:26
1582750210442153984	2022-10-19 15:07:10	LibertadRoja1	 !Recuerda! Hoy, como todos los MIERCOLES a las 21.00 HORAS, Red Republica, @RedRepublic_ lanzara un hashtag para reclamar la Republica.\n\n!Unete y participa con nosotr@s!\n!Vamos a por la III Republica! \n#FelizMiercoles https://t.co/mXYDhBoapb	Twitter for Android	805146953067753472	6647	6014	62586	Madrid 		None	Libertad Roja 🔻✊🏿💜	Roja de día. Roja de noche. Antitaurina. Republicana. Antifascista.  Madre de una hija. Autónoma. Mitad madrileña mitad catalana. GUERRERA SIEMPRE 🗡🛡🪓	retweeted	carolacaracola5	FelizMiercoles	es	2016-12-03 20:29:27
1582750213457838081	2022-10-19 15:07:11	SoldadoPerez19	#FelizMiercoles #Saludos  #fuerzasarmadas #sigueme #sedena https://t.co/Pmq2WqnLhW	Twitter Web App	1582746033078951936	0	12	4			None	Soldado Perez	Por Mexico siempre estaremos al pendiente, siempre Leales.	tweet		FelizMiercoles	qme	2022-10-19 14:50:45
1582750220466606080	2022-10-19 15:07:13	jorgeeaj	Es complicado, pero siempre se sabe verdad. #BuenosDias #FelizMiercoles #SinYolandaMaricarmen https://t.co/tk5fQ3iLn1	Twitter for iPhone	2842633962	340	1173	6872	México		None	Jorge		retweeted	giarmi	BuenosDias	es	2014-10-06 20:32:10
1582750233838387202	2022-10-19 15:07:16	LaIrreverente4T	Amen, asi, sin tilde\n\nPejezuela  de mi \nAbrazos calidos para el frio \n\n\n#LosAMLO \n#FelizMiercoles https://t.co/ejU9iUDbL5	Twitter for iPhone	1537630266633728003	4449	3500	18678	Pejezuela 🇲🇽		None	Urana Radical de la Sekta	“Todo lo que de vos quisiera es tan poco en el fondo, porque en el fondo es todo”   -Julio Cortázar	tweet		LosAMLO	es	2022-06-17 02:57:03
1582750234433581058	2022-10-19 15:07:16	Kikesalf72	"""Hay quien cruza el bosque y solo ve lena para el fuego"".\n\nLeon Tolstoi (1828-1910)\n\n#FelizMiercoles https://t.co/pQiA4b2qQw"	Twitter for Android	94393132	227	1570	4561	México		None	ENRIQUE SALDAÑA		retweeted	JLozanoA	FelizMiercoles	es	2009-12-03 19:15:36
1582750234509467649	2022-10-19 15:07:16	ofeb0000	"Wyoming: ""El 20 de noviembre de 1975 se murio Franco y con el no se murieron 40 millones franquistas, no es verdad, aqui durante 40 anos se creo una sociologia logica del franquismo, que aun persiste...""\n\n #FelizMiercoles https://t.co/RVdVggxlar"	Twitter for Android	1114691082	129	291	38477			None	Olga Fernández Baños		retweeted	MiercolesRepubl	FelizMiercoles	es	2013-01-23 16:02:32
1582750235998052352	2022-10-19 15:07:16	rabaduf	@Mike_Oviedo @lopezobrador_ #FelizMiercoles Arquitecto	Twitter for iPad	988206282845904897	12702	11152	295422	México		None	Javier Rábago	Amo a mi país. Enemigo de la injusticia, disfruto caminar, me gusta la música mexicana tradicional. Detesto la basura y al PRIANRD que es lo mismo. ⚾️. 4T	replied_to	AlcantaraSamu	FelizMiercoles	es	2018-04-23 00:01:52
1582750238556635137	2022-10-19 15:07:17	Alejand63038911	Buenos dias \n#FelizMiercoles https://t.co/AARRSuVowa	Twitter for Android	1533132951587889161	695	1493	25212			None	Alejandro	Vive y goza tu vida	retweeted	AlcantaraSamu	FelizMiercoles	es	2022-06-04 17:06:27
1582750246379040768	2022-10-19 15:07:19	JuanCarM17	@Pedro_V_H @YoSoyAlexLopez @REscobarOficial @diaz_manuel @AdrianaDavilaF @gabysanarce @jsierraalvarez @irmisssas @JuanCarM17 @VerodeDLG @HugoGallardoSG @TheOneMeli @Adriniux @eli8427 #BuenosDiasATodos    \n#FelizMiercoles	Twitter for Android	1304093306264133632	3404	4348	147349			None	Juan Carlos	Arquitectura, Urbanismo, quiero un México 🇲🇽 libre, democrático y sin políticos mentirosos, miserables, corruptos y Populistas	retweeted	Faby_Nava77	BuenosDiasATodos	und	2020-09-10 16:24:45
1582750252569747458	2022-10-19 15:07:20	Nucleo_CTI	#FelizMiercoles\n#Sumate\nProximamente, en el Parque Cientifico y Tecnologico de Hidalgo #PCYTH https://t.co/cHLoXSBaQf	Twitter for iPhone	2209619670	1113	973	16236	San Agustín Tlaxiaca, Hidalgo	['http://citnova.hidalgo.gob.mx']	None	Núcleo CTI Radio	Conoce el acontecer diario en ciencia, tecnología e innovación que sucede en el mundo e intégrate a los programas y convocatorias que tenemos para ti.	retweeted	CITNOVA	FelizMiercoles	es	2013-11-22 22:26:32
1582750262069850113	2022-10-19 15:07:23	Ricardo63207717	!Feliz y bendecido dia!\n#FelizMiercoles \n#cancermama \n#ElRosaEsMasQueUnColor \n#TocateParaQueNoTeToque \n\n https://t.co/hNmDP2KEfI	Twitter for Android	1022323066641305600	2882	5003	57586	Guadalajara, Jalisco		None	RICHIE ⚽ #soydepumas 💙👊// #halamadrid 🏈 Raiders	https://t.co/pzM5qE1BLS     54 🎂  💓🍀Que valga cada dia 🎲 🎩 #ADARLE 🥃 👊 🇲🇽  Hebreos 13: 5	retweeted	BLNCRJS	FelizMiercoles	es	2018-07-26 03:29:47
1582750262673842176	2022-10-19 15:07:23	total_dios	Recuerda que esta tarde, como todos los miercoles a partir de las 19.00 h (18.00 h en Canarias), tuiteamos por la III Republica con el hashtag de @MiercolesRepubl, !suma tu voz!  #FelizMiercoles https://t.co/LrTd5dS2fs	Twitter for Android	1345419584086700032	3303	4972	80611			None	Dios Total	Soy Dios y estoy harto del mundo. Os portáis fatal.	retweeted	MiercolesRepub5	FelizMiercoles	es	2021-01-02 17:20:11
1582750265861496832	2022-10-19 15:07:24	nightwolf0017	Que sea hoy un dia lleno de bendiciones!\n#FelizMiercoles https://t.co/IRB3FDUcBM	Twitter for Android	1297340339934683141	178	482	5799	Bogotá, D.C., Colombia		None	nightwolf0017🕷		retweeted	Motivos14185270	FelizMiercoles	es	2020-08-23 01:11:17
1582750273629323264	2022-10-19 15:07:25	pietroserrip	Muchos Exitos Y Muchos Saludos A Ustedes En @ahoramasoficial , Lo De Anoche De Martes\n\n@UrielEstradaTV\n@tritonazteca11\n@karianacn\n@Jenny_Garl\n@Greg_Calvillo\nY\n@PATOCENTI\n\nLQM A Todos Excelente #FelizMiercoles \n\n#AhoraMas\n#FIA\n\n(3/3) https://t.co/ZRlipCzIUx	Twitter for Android	1159445371799724033	541	1756	71110			None	Pietro Serri 🇨🇱🇮🇹🇲🇽	Collagero/Fotografo/Chef/Cantante/Pdte Club De Fans Adn40/FIA - Desde #Chile Hasta La Distancia En #México - @adn40 #FIA (@AztecaNoticias) @Azteca  🇨🇱🇮🇹🇲🇽	replied_to	BellaYurimar1	FelizMiercoles	es	2019-08-08 12:44:52
1582750277114810368	2022-10-19 15:07:26	IVSS_HJGR	#FelizMiercoles\nDesde tu dispositivo Android  puedes pagar en Petros en mas de 6 mil comercios a lo largo de todo el pais, a traves de la aplicacion movil vePOS. \n\n#PuebloUnidoYActivo\n@JoselitRamirez @marbelinares https://t.co/Z9wQOg56AS	Twitter for Android	1503391377908023301	877	2026	30259	venezuela		None	IVSS. HJGR. EL CALLAO	Hospital Tipo I Juan Germán Roscio del Callao, brindando salud gratuita y de calidad a nuestro pueblo.	retweeted	BellaYurimar1	FelizMiercoles	es	2022-03-14 15:23:57
1582750296014344192	2022-10-19 15:07:31	yosoysexmex	#Estreno de hoy #Miercoles en #SEXMEX con: @HaideUnique y @lucyandominus \n\na Haide le encanta que su amo Lucyan se la lleve al cuarto rojo y le practique el sexo salvajemente.\n\nhttps://t.co/8tX8LnUYU0\n\n#YosoySexmex \n#FelizMiercoles https://t.co/0WIWeQuXUT	Twitter Web App	1505249117739655169	236728	132	1908		['http://SEXMEX.XXX']	None	Sexmex	Productora #1 en Hispanoamérica  Casting: https://t.co/CG7zamsOkG	tweet		Estreno	es	2022-03-19 18:26:48
1582750298572959745	2022-10-19 15:07:31	miguel025588	 !Recuerda! Hoy, como todos los MIERCOLES a las 21.00 HORAS, Red Republica, @RedRepublic_ lanzara un hashtag para reclamar la Republica.\n\n!Unete y participa con nosotr@s!\n!Vamos a por la III Republica! \n#FelizMiercoles https://t.co/mXYDhBoapb	Twitter for Android	1526123223976402944	1223	2957	27817	Armilla, España		None	@Miguel025588	por la republica por la democracia y por la libertad e igualdad.	retweeted	carolacaracola5	FelizMiercoles	es	2022-05-16 08:52:56
1582750328000479232	2022-10-19 15:07:38	Laurastephanyyy	Que sea hoy un dia lleno de bendiciones!\n#FelizMiercoles https://t.co/IRB3FDUcBM	Twitter for Android	1519101200418807813	12	104	725			None	Laura		retweeted	Motivos14185270	FelizMiercoles	es	2022-04-26 23:49:04
1582750342516989954	2022-10-19 15:07:42	pacomarina6	"Muy buenos dias a todos!\nA comenzar el dia con alegria y ritmo..pero con mucho ritmo!\n""Hoje e um dia de sol\nAlegria de coio""\nQue tengais un estupendo miercoles!\n#FelizMiercoles https://t.co/eFCr7OlC3n"	Twitter for Android	996086664261984257	3336	3379	391734	Jaén, España		None	Paco.	Discapacitado. Doy mi opinión sobre políticos, no sobre personas, hay muy buenas pocas pero de CALIDAD.	retweeted	PaolaCalvo16	FelizMiercoles	es	2018-05-14 17:55:41
1582750348149936128	2022-10-19 15:07:43	Cesar22346782	#Estreno de hoy #Miercoles en #SEXMEX con: @HaideUnique y @lucyandominus \n\na Haide le encanta que su amo Lucyan se la lleve al cuarto rojo y le practique el sexo salvajemente.\n\nhttps://t.co/8tX8LnUYU0\n\n#YosoySexmex \n#FelizMiercoles https://t.co/0WIWeQuXUT	Twitter for Android	1525311876636229633	6	92	588			None	Cesar		retweeted	yosoysexmex	Estreno	es	2022-05-14 03:07:55
1582750352784658432	2022-10-19 15:07:44	LIBROYREPUBLICA	Recuerda que esta tarde, como todos los miercoles a partir de las 19.00 h (18.00 h en Canarias), tuiteamos por la III Republica con el hashtag de @MiercolesRepubl, !suma tu voz!  #FelizMiercoles https://t.co/LrTd5dS2fs	Twitter Web App	1387141724984815618	8400	8403	137601	Valencia, España		None	NACHO Y LIESEL ♥️💛💜 📚📚📚	LIBROS, FOTOGRAFÍA , ARTE, CINE, VCF, @PODEMOS LIBRERÍA @Railowsky_ @RailowskyMonca #Railowsky   FACHASYNAZIS ⛔	retweeted	MiercolesRepub5	FelizMiercoles	es	2021-04-27 20:29:23
1582750376301760513	2022-10-19 15:07:50	Taniayjuan3	Asi nos la pasamos en cabinas @eurocap5 con un afortunado\n#felizmiercoles\n#hotwife https://t.co/egKznws9X1	Twitter Web App	1355166675935629312	57	766	353			None	juan 39		retweeted	ailed_vic	felizmiercoles	es	2021-01-29 14:51:45
1582750383675305984	2022-10-19 15:07:52	BettyLokita1	"Wyoming: ""El 20 de noviembre de 1975 se murio Franco y con el no se murieron 40 millones franquistas, no es verdad, aqui durante 40 anos se creo una sociologia logica del franquismo, que aun persiste...""\n\n #FelizMiercoles https://t.co/RVdVggxlar"	Twitter for Android	1358091288512520192	2406	2511	12227	Fuerteventura		None	Betty Lokita	Y si luchásemos por conseguir nuestros sueños? Antifascista, animalista, Republicana y ROJA, 🐈‍⬛🌈🔻	retweeted	MiercolesRepubl	FelizMiercoles	es	2021-02-06 16:33:01
1582750387920326657	2022-10-19 15:07:53	AlmaDel0301	Que sea hoy un dia lleno de bendiciones!\n#FelizMiercoles https://t.co/IRB3FDUcBM	Twitter for Android	1504488231408074755	8	2	388			None	Alma Delia		retweeted	Motivos14185270	FelizMiercoles	es	2022-03-17 16:03:11
1582750402159988736	2022-10-19 15:07:56	EduardoJ59	#FelizMiercoles  https://t.co/mpfVfN4ghR	Twitter for Android	814619057756508160	647	568	64972	Barquisimeto, Venezuela		None	Eduardo J Pineda ☕😎🇻🇪		tweet		FelizMiercoles	und	2016-12-29 23:48:13
1582750416017666050	2022-10-19 15:07:59	rabaduf	@andreitav92 @Mike_Oviedo #FelizMiercoles Andrea, lo mejor para hoy.	Twitter for iPad	988206282845904897	12702	11152	295422	México		None	Javier Rábago	Amo a mi país. Enemigo de la injusticia, disfruto caminar, me gusta la música mexicana tradicional. Detesto la basura y al PRIANRD que es lo mismo. ⚾️. 4T	replied_to	INAMEH	FelizMiercoles	es	2018-04-23 00:01:52
1582750419633127425	2022-10-19 15:08:00	juanalab24	#19oct #INAMEHInforma Seguimiento de Ondas Tropicales #Reporte de las 05:15 HLV #FelizMiercoles https://t.co/JuD12sjlab	Twitter for Android	1529271094556905472	72	59	33065			None	@juanalab24	+esencia-apariencia=diferecia	retweeted	INAMEH	19oct	es	2022-05-25 01:21:31
1582750421428613120	2022-10-19 15:08:01	arandiaernaldo1	"#19Oct ""Ya el servicio electrico esta recuperado en un 80%. Todavia no hemos podido conectar el servicio de agua porque estamos haciendo los trabajos, quedo tapiado en la parte de arriba, pero ya estamos avanzando"" #PuebloUnidoYActivo #FelizMiercoles https://t.co/wnmmE5ct93"	Twitter for Android	1577438322452041729	25	21	4155	Venezuela		None	Ernaldo Arandia	Cariñosa, divertida, sentimental	retweeted	DIARIOVEAHOY	19Oct	es	2022-10-04 23:19:50
1582750439795089408	2022-10-19 15:08:05	Aittana20	Si el bloqueo es el argumento del Gobierno de Cuba Porque el Gobierno de EEUU no lo quita y se acaba el argumento? #MejorSinBloqueo #EliminaElBloqueo #FelizMiercoles https://t.co/SpDyP315SK	Twitter Web App	1450910667473567755	4164	3217	70109			None	Aitana	🌼Cubana 100% con el corazón a la izquierda. Me gusta la música y la fotografía🌼.	retweeted	afajardososa	MejorSinBloqueo	es	2021-10-20 19:44:32
1582750468652269568	2022-10-19 15:08:12	ikrishy	#FelizMiercoles  Ya es mitad de semana y yo solo quiero ir a #Guanajuato a comer un pan de muerto  #DiaDeMuertos https://t.co/5AzOYfthQX	Twitter for iPhone	96461493	442	1766	19077	Guanajuato, México	['https://twitter.com/@ikrishy']	None	Christian Rosas	🌎😊Bachelor of International Commerce ✈️ | Política 🗳| Economía 📊| Ciencias 🧬| Tecnología 📲| Orgullosamente #GTO #MÉXICO ✌️🦁	retweeted	viajaencortomex	FelizMiercoles	es	2009-12-13 01:49:56
1582750481553625088	2022-10-19 15:08:15	MhoniClub	||||     *    \n||| *   * \n|| *\n||* . * \n| deg     *\n* Hoy es el mejor dia para estar conectados en la app de youtube #Predicciones y #Preguntaleamhoni #MhonienHeraldo @mhonividente  @ClubMhoniFan  @heraldodemexico #FelizMiercoles. https://t.co/KFkb0H9P8K	Twitter for iPhone	929879075035820033	877	399	6421	Worldwide	['http://youtube.com/user/canalmhonividente']	None	ClubMFans	🦋Cuenta dedicada a la vidente #1 de Latinoamérica 🌍@mhonividente. Aquí encontrarás vídeos relaciónados con ella. 🍀 https://t.co/Cb6qaZasJB	tweet		Predicciones	es	2017-11-13 01:10:22
1582750491024715783	2022-10-19 15:08:17	andrecalanche	"#19Oct Informo el ministro Remigio Ceballos que fue evacuada una escuela, donde habia jovenes, ninos y ninas: ""Se evacuaron rapidamente por la accion pronta de las autoridades regionales""\n #PuebloUnidoYActivo #FelizMiercoles https://t.co/OvFitlDKgE"	Twitter Web App	1573777931498930178	86	31	13930			None	Andreimar Calanche	Tuitera activa	retweeted	DIARIOVEAHOY	19Oct	es	2022-09-24 20:55:24
1582750487769907202	2022-10-19 15:08:17	fakfer	 Se dispara la migracion de venezolanos a Mexico \n\n Desmienten a Adan con !cifras oficiales!\n\n Manana va al pleno la Ley de Ingresos\n\n Gobierno blinda Tamaulipas\n\n#Portadas #PrimerasPlanas #EnPortada #FelizMiercoles #DiaInternacionalCancerMama https://t.co/YGGkOj2b9m	Twitter for iPhone	267452762	249	294	219	Reynosa, Tamaulipas		None	Luis Hernandez	Los errores tienen tres partes: aceptarlos, superarlos y NO volver a cometerlos	retweeted	sergiofimbres	Portadas	es	2011-03-17 00:05:01
1582750496456323073	2022-10-19 15:08:19	Gabriel20114253	asi mismo, nubosidad fragmentada en areas del Tachira, Barinas, Lara, Yaracuy, este de Miranda, Anzoategui y Monagas; el resto del pais se aprecia zonas despejadas. #Reporte de las 04:40 HLV #FelizMiercoles	Twitter for Android	1210258136080232449	138	556	62128			None	Gabriel		retweeted	INAMEH	Reporte	es	2019-12-26 17:57:17
1582750516781912064	2022-10-19 15:08:23	Mauroemf2	"En la obra La Divina Comedia hay\nuna frase que dice:\n\n""Quien sabe de dolor, todo lo sabe"" \n                       (Dante Alighieri)\n#BuneosDias #FelizMiercoles"	Twitter Web App	1530160621127335937	113	101	14264	En todos los multiversos 💫		None	Mauro	Nuestra vida es un eterno presente...somos pasado y futuro juntos...somos lo que fuimos...y creamos lo que seremos...la vida es hoy ♥️😘☀️🤗🌟🌿	retweeted	luismerlo_actor	BuneosDias	es	2022-05-27 12:15:34
1582750527452237824	2022-10-19 15:08:26	MexnewzTam	Ya canto el gallo | @antonio_chavezm #Efemerides y #Historia #Curiosidades #19Octubre #FelizMiercoles https://t.co/NYGFoP03NQ https://t.co/JNImbyDyor	Twitter for Android	866049861434707969	386	627	52035	Tamaulipas, México	['http://mexnewz.mx']	None	MexnewzTam	Medio Digital, Independiente y Plural, con #Noticias del Momento en Política, Economía, Deportes, Salud, Educación, Tendencias de #Tamaulipas #DigitalMedia	retweeted	mexnewz	Efemerides	es	2017-05-20 21:55:52
1582750528764788742	2022-10-19 15:08:26	elhoroscopodel1	Para ti hoy: si buscas paz, no hay nada como volver a tu interior, un lugar que se mantiene sin cambios, para encontrar las formas en que tu mismo lo has alterado. \n #SignosdelZodiaco #Bienestar #FelizMiercoles https://t.co/aTD3umuV4x	El Horóscopo del Zodíaco	1332068017551896576	656	187	35685	Barcelona	['https://elhoroscopodelzodiaco.com/']	None	elhoroscopodelzodiaco	Web y App de El Horóscopo del Zodíaco. Con inéditas curiosidades y predicciones. Descarga gratis la App 👉 https://t.co/qGK78YmSZB, consulta 👀 https://t.co/dWUNaaqHM7	tweet		SignosdelZodiaco	es	2020-11-26 21:05:51
1582750529557438469	2022-10-19 15:08:26	albertt1	Buenos y calurosos dias!! #FelizMiercoles #Tijuana  https://t.co/9SsE6CRGQc	Twitter for Android	181622834	1622	4553	64190	cdmx_Tijuana	['https://Instagram.com/gastelumCerati']	None	alberto gastelum	El cine,teatro, conciertos, leer, actividades al aire libre, una cheve, la playa, el café, la tecnología me encantan!  Por un México con Justicia!! 🇲🇽	tweet		FelizMiercoles	es	2010-08-22 17:26:13
1582750530341740544	2022-10-19 15:08:27	OmmarRG	CALABACITA DE CHALE\n\n#meme #humor #halloween #FelizMiercoles https://t.co/r6CfKjMJbZ	Twitter for Android	114766559	1150	1841	20486	CDMX 		None	✗ 𝕆𝕞𝕒𝕣 ✗	Directo, sarcástico, el malo del cuento. Fantasma de la libertad, viajero en tierra de fantasía, mitad emoji, tu eterna pesadilla de amor... 😜✌🏻	retweeted	losIndispensab2	meme	es	2010-02-16 14:58:45
1582750535542747137	2022-10-19 15:08:28	Jero10nimo	Buenos Dias  mis sexys twitteros \n#FelizMiercoles\n#Bogota\n#BogotaGay 	Twitter for Android	1372720232226258944	806	5006	9787	Bogotá - Cúcuta 		None	Jero	Amante al viaje ✈️ un buen café ☕ al cine 🎥 y una buena conversación 😁 antigua cuenta suspendida (sexxyna16) #SiguemeYTeSigoDeVuelta 😈😛	tweet		FelizMiercoles	es	2021-03-19 01:23:32
1582750539510472704	2022-10-19 15:08:29	ClubMhoniFan	||||     *    \n||| *   * \n|| *\n||* . * \n| deg     *\n* Hoy es el mejor dia para estar conectados en la app de youtube #Predicciones y #Preguntaleamhoni #MhonienHeraldo @mhonividente  @ClubMhoniFan  @heraldodemexico #FelizMiercoles. https://t.co/KFkb0H9P8K	Twitter for iPhone	1227305428570165249	4044	89	73922	WORLDWIDE	['https://www.youtube.com/user/CanalMhonividente']	None	ClubOficialMhoni 🥰	Twitter @mhonividente Blog https://t.co/nogpQVp75L Facebook https://t.co/j2RgysjJ9V #MhoniFans	retweeted	MhoniClub	Predicciones	es	2020-02-11 18:56:42
1582750557709946882	2022-10-19 15:08:33	reynamadelayne	"""Sin rencores, pero con memoria.""\n#FelizMiercoles https://t.co/Kny8YtqgTQ"	Twitter for Android	128252339	17167	1786	16622	Valencia-Venezuela.		None	Reyna Madelayne 🌹	DIOS LO MÁS BELLO QUE EXISTE. Para ti que compartes, que dejas un comentario, un me gusta, que eres parte de todo esto... Gracias de todo ❤️	retweeted	reynamadelayne	FelizMiercoles	es	2010-03-31 15:37:38
1582750557298913281	2022-10-19 15:08:33	IkaiAlo	 Primera recomendacion republicana de hoy:\n\n @Kerrymalamutter\n @oliverdmh96\n\n Retuitea este tuit\n Sigue a quien retuitee\n Sigue a quien te siga\n \n Campana de promocion y crecimiento de cuentas republicanas.\n \n !Salud y Republica!  #FelizMiercoles https://t.co/shgFUstkJ5	Twitter for Android	228869164	6045	6414	112245	En la calle, en el mundo	['http://www.loquesomos.org/']	None	IñakiAlrui	En la guerrilla de la comunicación, combate virtual diario. LA LUCHA ESTA EN LA CALLE, Twitter solo es una herramienta #Desborbonizar #Desborbonizando	retweeted	MiercolesRepubl	FelizMiercoles	es	2010-12-20 22:23:57
1582750556220973057	2022-10-19 15:08:33	JuanVaz43477993	Muy buenos dias!!.\n\n~ La vida te pondra obstaculos, pero los limites los pones tu ~.\n#FelizMiercoles https://t.co/cQTnpH9ZBW	Twitter for Android	1412791244963532804	362	619	16368			None	Juan Vazquez		retweeted	andreitav92	FelizMiercoles	es	2021-07-07 15:11:14
1582750560532729857	2022-10-19 15:08:34	Guarico500	#19Oct\n123 mil Tweets\n2\n#PuebloUnidoYActivo\n228 mil Tweets\n3\nCancer de Mama\n75,8 mil Tweets\n4\nEl Castano\n153 mil Tweets\n5\nMaracay\n83,3 mil Tweets\n6\n#TocateParaQueNoTeToque\n1.771 Tweets\n7\nDia Internacional de la Lucha\n12,6 mil Tweets\n8\nAragua\n135 mil Tweets\n9\n#FelizMiercoles	Twitter for Android	1557800476753727489	181	19	38641			None	@Guarico500		retweeted	GutierezzJosee	19Oct	es	2022-08-11 18:47:12
1582750561610309632	2022-10-19 15:08:34	MexnewzTam	#PrimerasPlanas \n de los diarios impresos del Pais hoy #FelizMiercoles #19Octubre  @dreyesmty @MalenaRA @ReporteroUrban @La_patronamx @LoQuePasaEnNL @QuePasaEnSN @Apodaca_News @ComunidadMTY @raytep #Noticias #News  #Mexico #USA https://t.co/VytKYoO9Bd	Twitter for Android	866049861434707969	386	627	52035	Tamaulipas, México	['http://mexnewz.mx']	None	MexnewzTam	Medio Digital, Independiente y Plural, con #Noticias del Momento en Política, Economía, Deportes, Salud, Educación, Tendencias de #Tamaulipas #DigitalMedia	retweeted	mexnewz	PrimerasPlanas	es	2017-05-20 21:55:52
1582750559823880192	2022-10-19 15:08:34	HellenRua1	"""Sin rencores, pero con memoria.""\n#FelizMiercoles https://t.co/Kny8YtqgTQ"	Twitter for Android	1469401100906205186	559	558	531			None	Hellen Rua	No DM #CamilaTeApoya	retweeted	reynamadelayne	FelizMiercoles	es	2021-12-10 20:18:25
